metric,value
experiment_name,V5-VisA-WideResNet50-60epochs-lr2e-4-dia4-all_classes
strategy,MoLE-Flow
final_average_img_auc,0.8378315731573158
final_average_pixel_auc,0.9715033206060432
final_average_img_ap,0.8553414294906658
final_average_pixel_ap,0.28778112086472657
total_classes,12
total_tasks,12
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
candle_img_auc,0.8843000000000001
candle_pixel_auc,0.985997225690425
candle_img_ap,0.8724424244959975
candle_pixel_ap,0.14810895813567637
capsules_img_auc,0.6743333333333335
capsules_pixel_auc,0.9581851573392102
capsules_img_ap,0.7629053932165318
capsules_pixel_ap,0.21205306170074173
cashew_img_auc,0.8794
cashew_pixel_auc,0.9832518501481499
cashew_img_ap,0.9407755093390808
cashew_pixel_ap,0.49619755846675134
chewinggum_img_auc,0.9630000000000001
chewinggum_pixel_auc,0.9846817116115261
chewinggum_img_ap,0.9836432963613464
chewinggum_pixel_ap,0.2754435369073086
fryum_img_auc,0.9359999999999999
fryum_pixel_auc,0.9393856513553365
fryum_img_ap,0.9704534062976614
fryum_pixel_ap,0.4024002337698307
macaroni1_img_auc,0.7609
macaroni1_pixel_auc,0.9734412924715053
macaroni1_img_ap,0.7844737670004225
macaroni1_pixel_ap,0.06551906797063678
macaroni2_img_auc,0.6597000000000001
macaroni2_pixel_auc,0.9571705763605164
macaroni2_img_ap,0.6076614898979394
macaroni2_pixel_ap,0.008289373719950265
pcb1_img_auc,0.8428
pcb1_pixel_auc,0.9898990584370534
pcb1_img_ap,0.8359464908270091
pcb1_pixel_ap,0.6797356572433196
pcb2_img_auc,0.7309
pcb2_pixel_auc,0.948344714816886
pcb2_img_ap,0.764895574002092
pcb2_pixel_ap,0.09854729526656829
pcb3_img_auc,0.7844554455445545
pcb3_pixel_auc,0.9759531271784032
pcb3_img_ap,0.805130165517572
pcb3_pixel_ap,0.2635671690558729
pcb4_img_auc,0.970990099009901
pcb4_pixel_auc,0.9730943489405366
pcb4_img_ap,0.9510583098544836
pcb4_pixel_ap,0.28052068507080824
pipe_fryum_img_auc,0.9672000000000001
pipe_fryum_pixel_auc,0.9886351329229683
pipe_fryum_img_ap,0.9847113270778535
pipe_fryum_pixel_ap,0.5229908530692539
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
oracle_mean_img_auc,0.8378315731573158
oracle_mean_pixel_auc,0.9715033206060432
