timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 04:35:00,1,119,0.9005,0.8918869110080114,1.0,0.8725,0.9661961289533055,1.0,0.8865000000000001,0.9290415199806585,1.0
