class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.9005,0.8918869110080114,False,1.0
capsules,1,0.8725,0.9661961289533055,False,1.0
cashew,2,0.9747999999999999,0.9802814194176216,False,1.0
chewinggum,3,0.9358000000000001,0.9509093721665034,False,1.0
fryum,4,0.9373999999999999,0.9368777776679453,False,1.0
macaroni1,5,0.8813,0.9205482996200146,False,1.0
macaroni2,6,0.7002999999999999,0.8044595743679993,False,1.0
pcb1,7,0.9547,0.9838309915856331,False,1.0
pcb2,8,0.9162,0.9605950176660593,False,1.0
pcb3,9,0.8723762376237624,0.9491693632442345,True,1.0
Average,,0.8945876237623761,0.9344754855697326,,1.0
Task_0_Average,0,0.9005,0.8918869110080114,,1.0
Task_1_Average,1,0.8725,0.9661961289533055,,1.0
Task_2_Average,2,0.9747999999999999,0.9802814194176216,,1.0
Task_3_Average,3,0.9358000000000001,0.9509093721665034,,1.0
Task_4_Average,4,0.9373999999999999,0.9368777776679453,,1.0
Task_5_Average,5,0.8813,0.9205482996200146,,1.0
Task_6_Average,6,0.7002999999999999,0.8044595743679993,,1.0
Task_7_Average,7,0.9547,0.9838309915856331,,1.0
Task_8_Average,8,0.9162,0.9605950176660593,,1.0
Task_9_Average,9,0.8723762376237624,0.9491693632442345,,1.0
