timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 17:40:10,3,39,1.0,0.9585998801922797,1.0,0.8738512949039264,0.8847285338798055,1.0,0.7495833333333333,0.9251105579914146,1.0,0.4707931953269113,0.9204028091559977,1.0,0.7735569558910427,0.9222104453048743,1.0
