timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 08:12:15,3,39,1.0,0.9570020983720019,1.0,0.8796992481203008,0.8721818914984678,1.0,0.6558333333333334,0.7716435353392107,1.0,0.38983398237343714,0.6921276716624875,1.0,0.7313416409567678,0.823238799218042,1.0
