timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 08:06:21,0,39,1.0,0.9570020983720019,1.0,1.0,0.9570020983720019,1.0
