metric,value
experiment_name,Version5-RotationAug
strategy,MoLE-Flow
final_average_img_auc,0.7313416409567678
final_average_pixel_auc,0.823238799218042
final_average_img_ap,0.8090760468655702
final_average_pixel_ap,0.12050107449329817
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9570020983720019
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.1547331053970109
grid_img_auc,0.8796992481203008
grid_pixel_auc,0.8721818914984678
grid_img_ap,0.9537261674760871
grid_pixel_ap,0.1574417360264227
transistor_img_auc,0.6558333333333334
transistor_pixel_auc,0.7716435353392107
transistor_img_ap,0.5608426226921351
transistor_pixel_ap,0.16358340417520575
screw_img_auc,0.38983398237343714
screw_pixel_auc,0.6921276716624875
screw_img_ap,0.7217353972940581
screw_pixel_ap,0.006246052374553346
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7313416409567678
oracle_mean_pixel_auc,0.823238799218042
