Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9570,1.0000,0.1547
1,grid,100.00,0.8797,0.8722,0.9537,0.1574
2,transistor,100.00,0.6558,0.7716,0.5608,0.1636
3,screw,100.00,0.3898,0.6921,0.7217,0.0062
Mean,Overall,100.00,0.7313*,0.8232*,0.8091*,0.1205*
