timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 01:16:20,1,79,0.9019,0.8876192685071368,1.0,0.8703333333333333,0.960936881919254,1.0,0.8861166666666667,0.9242780752131954,1.0
