timestamp,current_task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-31 06:49:06,0,59,1.0,0.9714483037477242,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9714483037477242,1.0
2025-12-31 06:53:50,1,59,1.0,0.9714483037477242,1.0,0.9769490254872564,0.9672574632509159,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9884745127436282,0.96935288349932,1.0
2025-12-31 06:58:23,2,59,1.0,0.9714483037477242,1.0,0.9769490254872564,0.9672574632509159,1.0,0.8990825688073395,0.9857582312183846,1.0,-1,-1,-1.0,-1,-1,-1.0,0.9586771980981986,0.9748213327390083,1.0
2025-12-31 07:05:07,3,59,1.0,0.9714483037477242,1.0,0.9769490254872564,0.9672574632509159,1.0,0.8990825688073395,0.9857582312183846,1.0,0.8378766140602583,0.9732327338614231,1.0,-1,-1,-1.0,0.9284770520887136,0.974424183019612,1.0
2025-12-31 07:06:57,4,59,1.0,0.9714483037477242,1.0,0.9769490254872564,0.9672574632509159,1.0,0.8990825688073395,0.9857582312183846,1.0,0.8378766140602583,0.9732327338614231,1.0,0.875,0.9854278724124191,1.0,0.9177816416709709,0.9766249208981733,1.0
