timestamp,current_task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,pcb3_img_auc,pcb3_pixel_auc,pcb3_routing_acc,pcb4_img_auc,pcb4_pixel_auc,pcb4_routing_acc,pipe_fryum_img_auc,pipe_fryum_pixel_auc,pipe_fryum_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 02:39:20,0,99,0.8774500000000001,0.8221769732862808,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8774500000000001,0.8221769732862808,1.0
2026-01-09 03:04:36,1,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7623083333333334,0.8671433071389749,1.0
2026-01-09 03:26:14,2,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.808238888888889,0.8745968082707788,1.0
2026-01-09 03:48:09,3,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,0.9279999999999999,0.9736280438112165,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8381791666666667,0.8993546171558883,1.0
2026-01-09 04:10:11,4,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,0.9279999999999999,0.9736280438112165,1.0,0.9144000000000001,0.7053720184425771,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8534233333333333,0.8605580974132261,1.0
2026-01-09 04:52:51,5,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,0.9279999999999999,0.9736280438112165,1.0,0.9144000000000001,0.7053720184425771,1.0,0.8238000000000001,0.9472882451544629,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8484861111111112,0.8750131220367656,1.0
2026-01-09 05:35:55,6,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,0.9279999999999999,0.9736280438112165,1.0,0.9144000000000001,0.7053720184425771,1.0,0.8238000000000001,0.9472882451544629,1.0,0.7344999999999999,0.6763835228633324,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.832202380952381,0.8466374650119894,1.0
2026-01-09 06:19:48,7,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,0.9279999999999999,0.9736280438112165,1.0,0.9144000000000001,0.7053720184425771,1.0,0.8238000000000001,0.9472882451544629,1.0,0.7344999999999999,0.6763835228633324,1.0,0.9169,0.96463775807642,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8427895833333334,0.8613875016450432,1.0
2026-01-09 07:03:50,8,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,0.9279999999999999,0.9736280438112165,1.0,0.9144000000000001,0.7053720184425771,1.0,0.8238000000000001,0.9472882451544629,1.0,0.7344999999999999,0.6763835228633324,1.0,0.9169,0.96463775807642,1.0,0.90385,0.9076460069936727,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8495740740740741,0.8665273355726687,1.0
2026-01-09 07:48:23,9,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,0.9279999999999999,0.9736280438112165,1.0,0.9144000000000001,0.7053720184425771,1.0,0.8238000000000001,0.9472882451544629,1.0,0.7344999999999999,0.6763835228633324,1.0,0.9169,0.96463775807642,1.0,0.90385,0.9076460069936727,1.0,0.874950495049505,0.9434907220682766,1.0,-1,-1,-1.0,-1,-1,-1.0,0.8521117161716173,0.8742236742222295,1.0
2026-01-09 08:33:33,10,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,0.9279999999999999,0.9736280438112165,1.0,0.9144000000000001,0.7053720184425771,1.0,0.8238000000000001,0.9472882451544629,1.0,0.7344999999999999,0.6763835228633324,1.0,0.9169,0.96463775807642,1.0,0.90385,0.9076460069936727,1.0,0.874950495049505,0.9434907220682766,1.0,0.9448019801980198,0.9043909464797611,1.0,-1,-1,-1.0,0.8605381038103812,0.8769661535183687,1.0
2026-01-09 08:58:14,11,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,0.9279999999999999,0.9736280438112165,1.0,0.9144000000000001,0.7053720184425771,1.0,0.8238000000000001,0.9472882451544629,1.0,0.7344999999999999,0.6763835228633324,1.0,0.9169,0.96463775807642,1.0,0.90385,0.9076460069936727,1.0,0.874950495049505,0.9434907220682766,1.0,0.9448019801980198,0.9043909464797611,1.0,0.8966,0.871207982245139,1.0,0.8635432618261828,0.8764863059122662,1.0
