timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 07:03:50,8,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,0.9279999999999999,0.9736280438112165,1.0,0.9144000000000001,0.7053720184425771,1.0,0.8238000000000001,0.9472882451544629,1.0,0.7344999999999999,0.6763835228633324,1.0,0.9169,0.96463775807642,1.0,0.90385,0.9076460069936727,1.0,0.8495740740740741,0.8665273355726687,1.0
