class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8774500000000001,0.8221769732862808,False,1.0
capsules,1,0.6471666666666667,0.9121096409916691,False,1.0
cashew,2,0.9001,0.8895038105343867,False,1.0
chewinggum,3,0.9279999999999999,0.9736280438112165,False,1.0
fryum,4,0.9144000000000001,0.7053720184425771,False,1.0
macaroni1,5,0.8238000000000001,0.9472882451544629,False,1.0
macaroni2,6,0.7344999999999999,0.6763835228633324,False,1.0
pcb1,7,0.9169,0.96463775807642,False,1.0
pcb2,8,0.90385,0.9076460069936727,True,1.0
Average,,0.8495740740740741,0.8665273355726687,,1.0
Task_0_Average,0,0.8774500000000001,0.8221769732862808,,1.0
Task_1_Average,1,0.6471666666666667,0.9121096409916691,,1.0
Task_2_Average,2,0.9001,0.8895038105343867,,1.0
Task_3_Average,3,0.9279999999999999,0.9736280438112165,,1.0
Task_4_Average,4,0.9144000000000001,0.7053720184425771,,1.0
Task_5_Average,5,0.8238000000000001,0.9472882451544629,,1.0
Task_6_Average,6,0.7344999999999999,0.6763835228633324,,1.0
Task_7_Average,7,0.9169,0.96463775807642,,1.0
Task_8_Average,8,0.90385,0.9076460069936727,,1.0
