timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 03:48:09,3,99,0.8774500000000001,0.8221769732862808,1.0,0.6471666666666667,0.9121096409916691,1.0,0.9001,0.8895038105343867,1.0,0.9279999999999999,0.9736280438112165,1.0,0.8381791666666667,0.8993546171558883,1.0
