timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 01:10:17,13,59,1.0,0.9642427840405335,1.0,0.9891304347826088,0.9749604950112697,1.0,0.9601116872756283,0.985406664213742,1.0,0.9847512038523274,0.9816859213857974,1.0,0.9974937343358397,0.9753899973286557,1.0,0.9996428571428572,0.984468122738997,1.0,1.0,0.98157011046375,1.0,1.0,0.9844252999176394,1.0,0.9888161483906165,0.9882240618174136,1.0,0.9098175855708137,0.9828421297900877,1.0,1.0,0.9575793878877309,1.0,0.8916666666666666,0.9809694077842606,1.0,0.9979166666666666,0.9671402826091261,1.0,0.9859649122807018,0.9209342061333953,1.0,0.9789508497831948,0.9735599193658856,1.0
