timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 00:10:02,4,59,1.0,0.9642427840405335,1.0,0.9891304347826088,0.9749604950112697,1.0,0.9601116872756283,0.985406664213742,1.0,0.9847512038523274,0.9816859213857974,1.0,0.9974937343358397,0.9753899973286557,1.0,0.9862974120492808,0.9763371723959997,1.0
