class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9622479318839356,False,1.0
cable,1,0.9825712143928036,0.9747479948080078,False,1.0
capsule,2,0.9230155564419625,0.9838228018079288,False,1.0
carpet,3,0.9803370786516854,0.979767344301118,False,1.0
grid,4,0.998329156223893,0.9755389262408237,True,1.0
Average,,0.976850601142069,0.9752249998083627,,1.0
Task_0_Average,0,1.0,0.9622479318839356,,1.0
Task_1_Average,1,0.9825712143928036,0.9747479948080078,,1.0
Task_2_Average,2,0.9230155564419625,0.9838228018079288,,1.0
Task_3_Average,3,0.9803370786516854,0.979767344301118,,1.0
Task_4_Average,4,0.998329156223893,0.9755389262408237,,1.0
