timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 12:54:16,1,59,1.0,0.9622479318839356,1.0,0.9825712143928036,0.9747479948080078,1.0,0.9912856071964018,0.9684979633459717,1.0
