Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,bottle,100.00,1.0000,0.9838,1.0000,0.7423
1,cable,100.00,0.9814,0.9718,0.9905,0.6015
2,capsule,100.00,0.9525,0.9868,0.9890,0.3981
3,carpet,100.00,0.9968,0.9903,0.9990,0.6380
4,grid,100.00,0.9883,0.9756,0.9959,0.2610
5,hazelnut,100.00,0.9993,0.9873,0.9996,0.5911
6,leather,100.00,1.0000,0.9945,1.0000,0.4941
7,metal_nut,100.00,1.0000,0.9723,1.0000,0.7877
8,pill,100.00,0.9883,0.9897,0.9980,0.8006
9,screw,100.00,0.9215,0.9779,0.9704,0.2197
10,tile,100.00,1.0000,0.9699,1.0000,0.7270
11,toothbrush,100.00,0.9222,0.9839,0.9682,0.5660
12,transistor,100.00,0.9933,0.9681,0.9894,0.6528
13,wood,100.00,0.9754,0.9455,0.9917,0.5165
14,zipper,100.00,0.9895,0.9754,0.9971,0.3834
Mean,Overall,100.00,0.9806*,0.9782*,0.9926*,0.5586*
