Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9628,1.0000,0.1590
1,grid,100.00,0.9365,0.9041,0.9782,0.1484
2,transistor,100.00,0.8087,0.9409,0.8005,0.6033
3,screw,100.00,0.3900,0.8049,0.7305,0.0191
Mean,Overall,100.00,0.7838*,0.9032*,0.8773*,0.2325*
