timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 01:46:26,2,39,1.0,0.9628472708401334,1.0,0.9365079365079365,0.9040703498546285,1.0,0.80875,0.9409265963649165,1.0,0.9150859788359789,0.9359480723532262,1.0
