timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 01:48:54,3,39,1.0,0.9628472708401334,1.0,0.9365079365079365,0.9040703498546285,1.0,0.80875,0.9409265963649165,1.0,0.3900389424062308,0.8049257291825019,1.0,0.7838242197285419,0.9031924865605451,1.0
