timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 05:23:28,6,79,0.8757000000000001,0.9225589655056421,1.0,0.7365833333333333,0.9583418238959731,1.0,0.889,0.9665559397879047,1.0,0.9436,0.9855010874343069,1.0,0.9456,0.8467905691490936,1.0,0.8183499999999999,0.973560882373638,1.0,0.7305,0.8458102059297408,1.0,0.8484761904761904,0.9284456391537571,1.0
