timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 02:27:39,0,79,0.8757000000000001,0.9225589655056421,1.0,0.8757000000000001,0.9225589655056421,1.0
