metric,value
experiment_name,VISA-Exp3-WRN50-LogDet2e-4-ScaleK7-TailW0.6
strategy,MoLE-Flow
final_average_img_auc,0.8760907315731573
final_average_pixel_auc,0.9424771367573078
final_average_img_ap,0.8848325393548242
final_average_pixel_ap,0.3043664173703074
total_classes,12
total_tasks,12
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
candle_img_auc,0.8757000000000001
candle_pixel_auc,0.9225589655056421
candle_img_ap,0.879363566005256
candle_pixel_ap,0.17739991778451547
capsules_img_auc,0.7365833333333333
capsules_pixel_auc,0.9583418238959731
capsules_img_ap,0.8241908397513107
capsules_pixel_ap,0.3096213184091069
cashew_img_auc,0.889
cashew_pixel_auc,0.9665559397879047
cashew_img_ap,0.9443147856181011
cashew_pixel_ap,0.4481474648902834
chewinggum_img_auc,0.9436
chewinggum_pixel_auc,0.9855010874343069
chewinggum_img_ap,0.9721270029544898
chewinggum_pixel_ap,0.4847898104452328
fryum_img_auc,0.9456
fryum_pixel_auc,0.8467905691490936
fryum_img_ap,0.9750435909967899
fryum_pixel_ap,0.3954660581901633
macaroni1_img_auc,0.8183499999999999
macaroni1_pixel_auc,0.973560882373638
macaroni1_img_ap,0.8132191812546341
macaroni1_pixel_ap,0.08627315089164612
macaroni2_img_auc,0.7305
macaroni2_pixel_auc,0.8458102059297408
macaroni2_img_ap,0.6885592521548987
macaroni2_pixel_ap,0.013620663099573122
pcb1_img_auc,0.9216000000000001
pcb1_pixel_auc,0.9876546147996231
pcb1_img_ap,0.8975041687816314
pcb1_pixel_ap,0.5818685886307216
pcb2_img_auc,0.8647
pcb2_pixel_auc,0.9509148657281407
pcb2_img_ap,0.8617806484744766
pcb2_pixel_ap,0.1277924382890106
pcb3_img_auc,0.8541584158415843
pcb3_pixel_auc,0.9693505220654443
pcb3_img_ap,0.8553358200853363
pcb3_pixel_ap,0.2686034552849443
pcb4_img_auc,0.9602970297029703
pcb4_pixel_auc,0.9603081002833374
pcb4_img_ap,0.9204908235913569
pcb4_pixel_ap,0.27813363328472646
pipe_fryum_img_auc,0.973
pipe_fryum_pixel_auc,0.9423780641348495
pipe_fryum_img_ap,0.9860607925896078
pipe_fryum_pixel_ap,0.4806805092437654
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
oracle_mean_img_auc,0.8760907315731573
oracle_mean_pixel_auc,0.9424771367573078
