timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-28 18:17:30,0,39,1.0,0.9677316770994655,1.0,1.0,0.9677316770994655,1.0
