class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9766925508434083,False,1.0
cable,1,0.9915667166416791,0.9743018829417976,False,1.0
capsule,2,0.950538492221779,0.9866491604661868,False,1.0
carpet,3,0.9895666131621187,0.9856907596048394,False,1.0
grid,4,0.9874686716791979,0.9737557199332563,False,1.0
hazelnut,5,1.0,0.9857175103898139,False,1.0
leather,6,1.0,0.9873226391209541,False,1.0
metal_nut,7,1.0,0.9800921234891994,False,1.0
pill,8,0.9803600654664485,0.9881595911876856,True,1.0
Average,,0.9888333954634692,0.9820424375530157,,1.0
Task_0_Average,0,1.0,0.9766925508434083,,1.0
Task_1_Average,1,0.9915667166416791,0.9743018829417976,,1.0
Task_2_Average,2,0.950538492221779,0.9866491604661868,,1.0
Task_3_Average,3,0.9895666131621187,0.9856907596048394,,1.0
Task_4_Average,4,0.9874686716791979,0.9737557199332563,,1.0
Task_5_Average,5,1.0,0.9857175103898139,,1.0
Task_6_Average,6,1.0,0.9873226391209541,,1.0
Task_7_Average,7,1.0,0.9800921234891994,,1.0
Task_8_Average,8,0.9803600654664485,0.9881595911876856,,1.0
