timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 00:11:31,5,59,1.0,0.9766925508434083,1.0,0.9915667166416791,0.9743018829417976,1.0,0.950538492221779,0.9866491604661868,1.0,0.9895666131621187,0.9856907596048394,1.0,0.9874686716791979,0.9737557199332563,1.0,1.0,0.9857175103898139,1.0,0.9865234156174624,0.9804679306965505,1.0
