timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 23:45:37,1,59,1.0,0.9766925508434083,1.0,0.9915667166416791,0.9743018829417976,1.0,0.9957833583208395,0.975497216892603,1.0
