timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-24 12:48:36,2,39,1.0,0.9481139173310291,1.0,0.8170426065162908,0.9237920327996192,1.0,0.6383333333333334,0.6991552110803726,1.0,0.8184586466165413,0.8570203870703402,1.0
