class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9660069935298029,False,1.0
cable,1,0.9829460269865068,0.9722720759126069,False,1.0
capsule,2,0.9409652971679299,0.9857427380586296,False,1.0
screw,3,0.8716950194712031,0.9794187918796347,False,1.0
toothbrush,4,0.8777777777777778,0.9832283328618231,True,1.0
Average,,0.9346768242806835,0.9773337864484993,,1.0
Task_0_Average,0,1.0,0.9660069935298029,,1.0
Task_1_Average,1,0.9829460269865068,0.9722720759126069,,1.0
Task_2_Average,2,0.9409652971679299,0.9857427380586296,,1.0
Task_3_Average,3,0.8716950194712031,0.9794187918796347,,1.0
Task_4_Average,4,0.8777777777777778,0.9832283328618231,,1.0
