Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,0.4749,0.7184,0.7966,0.0496
1,grid,100.00,0.4018,0.5422,0.6672,0.0073
2,transistor,100.00,0.6033,0.7569,0.5356,0.1676
3,screw,100.00,0.8965,0.1276,0.9595,0.0014
Mean,Overall,100.00,0.5941*,0.5363*,0.7397*,0.0564*
