metric,value
experiment_name,V5.1a-TailAwareLoss
strategy,MoLE-Flow
final_average_img_auc,0.7824420995398587
final_average_pixel_auc,0.9092991363401645
final_average_img_ap,0.8744168304717241
final_average_pixel_ap,0.23429507081408144
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9703887845401611
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.1799829224376357
grid_img_auc,0.923141186299081
grid_pixel_auc,0.9009281095259786
grid_img_ap,0.9734858949658749
grid_pixel_ap,0.14716084754131548
transistor_img_auc,0.7991666666666667
transistor_pixel_auc,0.9382722117831279
transistor_img_ap,0.7840255062394059
transistor_pixel_ap,0.5883415691827218
screw_img_auc,0.4074605451936872
screw_pixel_auc,0.8276074395113904
screw_img_ap,0.7401559206816157
screw_pixel_ap,0.02169494409465271
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7824420995398587
oracle_mean_pixel_auc,0.9092991363401645
