Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9704,1.0000,0.1800
1,grid,100.00,0.9231,0.9009,0.9735,0.1472
2,transistor,100.00,0.7992,0.9383,0.7840,0.5883
3,screw,100.00,0.4075,0.8276,0.7402,0.0217
Mean,Overall,100.00,0.7824*,0.9093*,0.8744*,0.2343*
