timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 11:20:58,1,59,1.0,0.9829468262949693,1.0,0.9900674662668665,0.9757085558662781,1.0,0.9950337331334332,0.9793276910806237,1.0
