timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 12:05:00,8,59,1.0,0.9829468262949693,1.0,0.9900674662668665,0.9757085558662781,1.0,0.9644994016753092,0.9864345742648712,1.0,0.9951845906902086,0.9897106362756479,1.0,0.9908103592314119,0.9767162938754503,1.0,1.0,0.9872169227792542,1.0,1.0,0.9932903361936335,1.0,1.0,0.973365266186428,1.0,0.9888161483906165,0.9902930304956632,1.0,0.9921531073616016,0.9839647158035775,1.0
