timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-13 21:35:42,1,59,1.0,0.9837769859218566,1.0,0.9838830584707646,0.9740870053629003,1.0,0.9919415292353824,0.9789319956423784,1.0
