class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8185,0.9626071868787276,False,1.0
capsules,1,0.6956666666666668,0.9622387483574829,False,1.0
cashew,2,0.8258,0.975843283197331,False,1.0
chewinggum,3,0.8393999999999999,0.9863355448372145,False,1.0
fryum,4,0.9498,0.9126711663871395,True,1.0
Average,,0.8258333333333333,0.9599391859315791,,1.0
Task_0_Average,0,0.8185,0.9626071868787276,,1.0
Task_1_Average,1,0.6956666666666668,0.9622387483574829,,1.0
Task_2_Average,2,0.8258,0.975843283197331,,1.0
Task_3_Average,3,0.8393999999999999,0.9863355448372145,,1.0
Task_4_Average,4,0.9498,0.9126711663871395,,1.0
