timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 11:03:45,2,99,0.8185,0.9626071868787276,1.0,0.6956666666666668,0.9622387483574829,1.0,0.8258,0.975843283197331,1.0,0.779988888888889,0.9668964061445139,1.0
