timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-06 22:16:17,1,59,1.0,0.984137493590462,1.0,0.9896926536731634,0.9758440417360861,1.0,0.9948463268365817,0.979990767663274,1.0
