Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,bottle,100.00,1.0000,0.9694,1.0000,0.5019
1,cable,100.00,0.9796,0.9675,0.9890,0.6509
2,capsule,100.00,0.8975,0.9856,0.9748,0.3583
3,screw,100.00,0.8352,0.9727,0.9336,0.1684
4,toothbrush,100.00,0.8861,0.9852,0.9478,0.5353
Mean,Overall,100.00,0.9197*,0.9761*,0.9690*,0.4430*
