class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9694057526961817,False,1.0
cable,1,0.9795727136431784,0.9675409540405425,False,1.0
capsule,2,0.8974870362983646,0.9855825544102771,False,1.0
screw,3,0.8352121336339413,0.97273831696596,False,1.0
toothbrush,4,0.8861111111111112,0.9852282087429878,True,1.0
Average,,0.919676598937319,0.9760991573711898,,1.0
Task_0_Average,0,1.0,0.9694057526961817,,1.0
Task_1_Average,1,0.9795727136431784,0.9675409540405425,,1.0
Task_2_Average,2,0.8974870362983646,0.9855825544102771,,1.0
Task_3_Average,3,0.8352121336339413,0.97273831696596,,1.0
Task_4_Average,4,0.8861111111111112,0.9852282087429878,,1.0
