timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 06:16:54,2,79,0.8619000000000001,0.9858411787735567,1.0,0.7076666666666668,0.9380134770460892,1.0,0.8685999999999999,0.9758692993713272,1.0,0.8127222222222222,0.9665746517303244,1.0
