timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 12:46:15,3,59,1.0,0.9769646603882638,1.0,0.9930659670164917,0.9766265763875149,1.0,0.9644994016753092,0.9860588884754607,1.0,0.9955858747993579,0.9867905305282239,1.0,0.9882878108727898,0.9816101639448658,1.0
