timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 17:35:14,1,39,1.0,0.9447457570166479,1.0,0.7451963241436925,0.8305289358898739,1.0,0.8725981620718463,0.8876373464532609,1.0
