Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9631,1.0000,0.1652
1,grid,100.00,0.8872,0.9069,0.9595,0.1399
2,transistor,100.00,0.7754,0.9253,0.7307,0.5197
3,screw,100.00,0.4376,0.8488,0.7266,0.0206
Mean,Overall,100.00,0.7751*,0.9110*,0.8542*,0.2113*
