timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 19:24:17,5,79,0.8172,0.9696674907361028,1.0,0.6861666666666666,0.9543547921452328,1.0,0.8171999999999999,0.9768580729953819,1.0,0.8246,0.9859181855355299,1.0,0.9564,0.910510247381378,1.0,0.7356,0.9710295649607343,1.0,0.8061944444444444,0.9613897256257266,1.0
