Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9796,1.0000,0.1900
1,grid,100.00,0.7811,0.9326,0.9010,0.1912
2,transistor,100.00,0.6317,0.8156,0.5396,0.1814
Mean,Overall,100.00,0.8043*,0.9092*,0.8135*,0.1875*
