Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9313,1.0000,0.0551
1,grid,100.00,0.9307,0.8983,0.9745,0.1131
2,transistor,100.00,0.7904,0.9355,0.7815,0.5914
3,screw,100.00,0.4517,0.8593,0.7491,0.0244
Mean,Overall,100.00,0.7932*,0.9061*,0.8763*,0.1960*
