metric,value
experiment_name,HP-Epochs60
strategy,MoLE-Flow
final_average_img_auc,0.7932021405588336
final_average_pixel_auc,0.906113882386882
final_average_img_ap,0.8762904631230997
final_average_pixel_ap,0.19601461275853715
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9312722923881224
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.05512174161290766
grid_img_auc,0.9306599832915621
grid_pixel_auc,0.8983432971824695
grid_img_ap,0.9745301333367173
grid_pixel_ap,0.11309447159779645
transistor_img_auc,0.7904166666666667
transistor_pixel_auc,0.9354929642292085
transistor_img_ap,0.7814821380828182
transistor_pixel_ap,0.5913991767470208
screw_img_auc,0.4517319122771059
screw_pixel_auc,0.8593469757477276
screw_img_ap,0.749149581072863
screw_pixel_ap,0.024443061076423644
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7932021405588336
oracle_mean_pixel_auc,0.906113882386882
