timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-28 21:03:31,3,39,1.0,0.9677212831492434,1.0,0.9156223893065999,0.8986734500138225,1.0,0.8079166666666667,0.9393224435382426,1.0,0.426316868210699,0.8274790063088054,1.0,0.7874639810459914,0.9082990457525284,1.0
