Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9677,1.0000,0.1782
1,grid,100.00,0.9156,0.8987,0.9702,0.1329
2,transistor,100.00,0.8079,0.9393,0.8008,0.6001
3,screw,100.00,0.4263,0.8275,0.7456,0.0216
Mean,Overall,100.00,0.7875*,0.9083*,0.8791*,0.2332*
