timestamp,current_task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-26 05:14:24,0,39,1.0,0.9797175208989369,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9797175208989369,1.0
2025-12-26 05:15:49,1,39,1.0,0.9797175208989369,1.0,0.7610693400167085,0.9297645815436623,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8805346700083543,0.9547410512212996,1.0
2025-12-26 05:17:12,2,39,1.0,0.9797175208989369,1.0,0.7610693400167085,0.9297645815436623,1.0,0.6391666666666665,0.8387275553818051,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8000786688944584,0.9160698859414681,1.0
2025-12-26 05:18:56,3,39,1.0,0.9797175208989369,1.0,0.7610693400167085,0.9297645815436623,1.0,0.6391666666666665,0.8387275553818051,1.0,0.9470304975922953,0.9745461287192575,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8368166260689176,0.9306889466359155,1.0
2025-12-26 05:22:59,0,39,1.0,0.9797175208989369,1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9797175208989369,1.0
2025-12-26 05:24:20,1,39,1.0,0.9797175208989369,1.0,0.7610693400167085,0.9297645815436623,1.0,-1,-1,-1.0,0.8805346700083543,0.9547410512212996,1.0
2025-12-26 05:25:43,2,39,1.0,0.9797175208989369,1.0,0.7610693400167085,0.9297645815436623,1.0,0.6391666666666665,0.8387275553818051,1.0,0.8000786688944584,0.9160698859414681,1.0
