class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
leather,0,1.0,0.9797175208989369,False,1.0
grid,1,0.7610693400167085,0.9297645815436623,False,1.0
transistor,2,0.6391666666666665,0.8387275553818051,True,1.0
Average,,0.8000786688944584,0.9160698859414681,,1.0
Task_0_Average,0,1.0,0.9797175208989369,,1.0
Task_1_Average,1,0.7610693400167085,0.9297645815436623,,1.0
Task_2_Average,2,0.6391666666666665,0.8387275553818051,,1.0
