metric,value
experiment_name,VISA-WRN50-LoRA128-DIA6-TailW0.7
strategy,MoLE-Flow
final_average_img_auc,0.8182164741474146
final_average_pixel_auc,0.9668769203650648
final_average_img_ap,0.819769116518541
final_average_pixel_ap,0.26516141360076134
total_classes,12
total_tasks,12
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
candle_img_auc,0.8291
candle_pixel_auc,0.9762387953440477
candle_img_ap,0.7816653812030152
candle_pixel_ap,0.18199682382795326
capsules_img_auc,0.6948333333333334
capsules_pixel_auc,0.9594554685896041
capsules_img_ap,0.784266711642462
capsules_pixel_ap,0.18051616468518006
cashew_img_auc,0.8266000000000001
cashew_pixel_auc,0.9801050903342139
cashew_img_ap,0.908082543319457
cashew_pixel_ap,0.3942723497505827
chewinggum_img_auc,0.8456
chewinggum_pixel_auc,0.9854386529589736
chewinggum_img_ap,0.8916023503187771
chewinggum_pixel_ap,0.46699058160207824
fryum_img_auc,0.9534
fryum_pixel_auc,0.9257119003634824
fryum_img_ap,0.9781309166494088
fryum_pixel_ap,0.43466591612284916
macaroni1_img_auc,0.7429000000000001
macaroni1_pixel_auc,0.9779439114286005
macaroni1_img_ap,0.6848904872040666
macaroni1_pixel_ap,0.0612740905424344
macaroni2_img_auc,0.6832999999999999
macaroni2_pixel_auc,0.9136884011612414
macaroni2_img_ap,0.6554537260405845
macaroni2_pixel_ap,0.008262956787268374
pcb1_img_auc,0.8328
pcb1_pixel_auc,0.9882908440468177
pcb1_img_ap,0.7795241538243918
pcb1_pixel_ap,0.40890414114011336
pcb2_img_auc,0.7563
pcb2_pixel_auc,0.959470281293713
pcb2_img_ap,0.7529475996604003
pcb2_pixel_ap,0.09033456379011312
pcb3_img_auc,0.7908910891089109
pcb3_pixel_auc,0.9816394928429159
pcb3_img_ap,0.7900260377444837
pcb3_pixel_ap,0.24118740261915203
pcb4_img_auc,0.9426732673267327
pcb4_pixel_auc,0.9686884467440738
pcb4_img_ap,0.8812616302758025
pcb4_pixel_ap,0.225927449542876
pipe_fryum_img_auc,0.9201999999999999
pipe_fryum_pixel_auc,0.9858517592730938
pipe_fryum_img_ap,0.949377860339644
pipe_fryum_pixel_ap,0.4876045227985356
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
oracle_mean_img_auc,0.8182164741474146
oracle_mean_pixel_auc,0.9668769203650648
