timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 14:57:30,6,79,0.8291,0.9762387953440477,1.0,0.6948333333333334,0.9594554685896041,1.0,0.8266000000000001,0.9801050903342139,1.0,0.8456,0.9854386529589736,1.0,0.9534,0.9257119003634824,1.0,0.7429000000000001,0.9779439114286005,1.0,0.6832999999999999,0.9136884011612414,1.0,0.7965333333333333,0.9597974600257376,1.0
