timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-31 08:33:21,5,59,1.0,0.9642427840405335,1.0,0.9883808095952024,0.9749604950112697,1.0,0.9609094535301157,0.985406664213742,1.0,0.9835473515248796,0.9816859213857974,1.0,0.998329156223893,0.9753899973286557,1.0,0.9992857142857142,0.984468122738997,1.0,0.9884087475266342,0.9776923307864993,1.0
