metric,value
experiment_name,baseline_v4.1
strategy,MoLE-Flow
final_average_img_auc,0.7315531885268728
final_average_pixel_auc,0.8506136596786353
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9201354272793792
grid_img_auc,0.5304928989139516
grid_pixel_auc,0.7611111111845582
transistor_img_auc,0.6641666666666668
transistor_pixel_auc,0.8705944405719686
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.7315531885268728
oracle_mean_pixel_auc,0.8506136596786353
