class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
leather,0,1.0,0.9201354272793792,False,1.0
grid,1,0.5304928989139516,0.7611111111845582,False,1.0
transistor,2,0.6641666666666668,0.8705944405719686,True,1.0
Average,,0.7315531885268728,0.8506136596786353,,1.0
Task_0_Average,0,1.0,0.9201354272793792,,1.0
Task_1_Average,1,0.5304928989139516,0.7611111111845582,,1.0
Task_2_Average,2,0.6641666666666668,0.8705944405719686,,1.0
