timestamp,current_task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 16:29:45,0,39,0.9979619565217391,0.9319129585685362,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9979619565217391,0.9319129585685362,1.0
2025-12-29 16:31:35,1,39,0.9979619565217391,0.9319129585685362,1.0,0.7101086048454469,0.8914611597781992,1.0,-1,-1,-1.0,-1,-1,-1.0,0.854035280683593,0.9116870591733677,1.0
2025-12-29 16:33:21,2,39,0.9979619565217391,0.9319129585685362,1.0,0.7101086048454469,0.8914611597781992,1.0,0.7358333333333333,0.9320037356893951,1.0,-1,-1,-1.0,0.8146346315668399,0.9184592846787102,1.0
2025-12-29 16:35:49,3,39,0.9979619565217391,0.9319129585685362,1.0,0.7101086048454469,0.8914611597781992,1.0,0.7358333333333333,0.9320037356893951,1.0,0.07665505226480836,0.835475778433283,1.0,0.630139736741332,0.8977134081173533,1.0
