timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 21:06:58,8,59,1.0,0.9670926820345948,1.0,0.9923163418290855,0.973954469308824,1.0,0.9425608296769047,0.9860397297637681,1.0,0.9867576243980738,0.979629463456548,1.0,0.9883040935672515,0.9741909399207239,1.0,1.0,0.9856246723910254,1.0,1.0,0.9775155577287546,1.0,1.0,0.9872559081429605,1.0,0.983633387888707,0.9886107645908573,1.0,0.9881746974844469,0.9799904652597841,1.0
