timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 20:23:51,1,59,1.0,0.9670926820345948,1.0,0.9923163418290855,0.973954469308824,1.0,0.9961581709145427,0.9705235756717094,1.0
