metric,value
experiment_name,MVTec-WRN50-SpatialCtxK5
strategy,MoLE-Flow
final_average_img_auc,0.9779671375275398
final_average_pixel_auc,0.9729203118160341
final_average_img_ap,0.9919396684279138
final_average_pixel_ap,0.4569792979770623
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9670926820345948
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.4676098315138392
cable_img_auc,0.9923163418290855
cable_pixel_auc,0.973954469308824
cable_img_ap,0.9957537329819941
cable_pixel_ap,0.6573122997906906
capsule_img_auc,0.9425608296769047
capsule_pixel_auc,0.9860397297637681
capsule_img_ap,0.9864762259392454
capsule_pixel_ap,0.36161972552901356
carpet_img_auc,0.9867576243980738
carpet_pixel_auc,0.979629463456548
carpet_img_ap,0.9962389207910984
carpet_pixel_ap,0.3752332224263666
grid_img_auc,0.9883040935672515
grid_pixel_auc,0.9741909399207239
grid_img_ap,0.9961429628662228
grid_pixel_ap,0.2013429299854853
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.9856246723910254
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.5314971056898885
leather_img_auc,1.0
leather_pixel_auc,0.9775155577287546
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.1619262564108428
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9872559081429605
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.9026402501837975
pill_img_auc,0.983633387888707
pill_pixel_auc,0.9886107645908573
pill_img_ap,0.997188948007081
pill_pixel_ap,0.8345209359049649
screw_img_auc,0.880098380815741
screw_pixel_auc,0.9831540696508153
screw_img_ap,0.9496603892885966
screw_pixel_ap,0.199704362173645
tile_img_auc,1.0
tile_pixel_auc,0.9557346395151177
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6125624028307961
toothbrush_img_auc,0.9138888888888889
toothbrush_pixel_auc,0.977641730515643
toothbrush_img_ap,0.9627871414464548
toothbrush_pixel_ap,0.2902628962510198
transistor_img_auc,1.0
transistor_pixel_auc,0.966978317040318
transistor_img_ap,1.0
transistor_pixel_ap,0.671503597489647
wood_img_auc,0.9903508771929825
wood_pixel_auc,0.9147439951833478
wood_img_ap,0.9970492572466817
wood_pixel_ap,0.2526400221004821
zipper_img_auc,0.9915966386554622
zipper_pixel_auc,0.975637737997213
zipper_img_ap,0.9977974478513315
zipper_pixel_ap,0.334313631375457
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9779671375275398
oracle_mean_pixel_auc,0.9729203118160341
