timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-31 06:18:21,1,79,1.0,0.9681787787810229,1.0,0.9801349325337332,0.968995746205406,1.0,0.9900674662668666,0.9685872624932144,1.0
